index,url,price,make,model,variant,reg,previous-owners,mpg,colour,interior-colour,exterior-colour,doors,fuel-type,bodystyle,mileage,engine-size,transmission
14,https://www.namauto.com/cars/10067353-hyundai-ix35-1.7-crdi-premium/,"N$ 229,995 ",Hyundai,ix35,1.7 CRDi PREMIUM,USED,1,N/A,Silver,Black,Silver,5,Diesel,SUV,"95,464 km",1.7 l,Manual
15,https://www.namauto.com/cars/10168396-hyundai-h-1-gls-2.4-cvvt-wagon/,"N$ 229,995 ",Hyundai,H-1,GLS 2.4 CVVT WAGON,USED,1,N/A,White,Beige,White,5,Petrol,MINIBUS,"147,590 km",2.4 l,Manual
16,https://www.namauto.com/cars/10405177-nissan-qashqai-1.5-dci-acenta/,"N$ 229,995 ",Nissan,Qashqai,1.5 DCi ACENTA,USED,1,N/A,Silver,Black,Silver,5,Diesel,SUV,"79,031 km",1.5 l,Manual
17,https://www.namauto.com/cars/8929355-toyota-hilux-4.0-v6-raider-4-x4/,"N$ 230,000 ",Toyota,Hilux,4.0 V6 RAIDER 4X4,USED,1,N/A,Silver,Grey,Silver,4,Petrol,Bakkie Double Cab,"191,770 km",4 l,Automatic
18,https://www.namauto.com/cars/9789855-mercedes-benz-e-class-e-350/,"N$ 230,000 ",MERCEDES BENZ,E Class,E 350,PREOWNED,1,N/A,Gold,Cream,Gold,4,N/A,Sedan,"72,000 km",3.5 l,N/A
19,https://www.namauto.com/cars/7034432-nissan-np200-1.6-16-v-high/,"N$ 230,302 ",Nissan,NP200,1.6 16V HIGH,NEW,N/A,8.0 KPL,White,Black,White,2,Petrol,Pick Up,N/A,1.6 l,Manual
20,https://www.namauto.com/cars/7002302-toyota-corolla-quest-1.6/,"N$ 230,400 ",Toyota,Corolla Quest,1.6,NEW,N/A,6.9 KPL,Silver,Black,Satin Silver Metallic,4,Petrol,Sedan,20 km,1.6 l,Manual
21,https://www.namauto.com/cars/10425290-toyota-corolla-quest-1.6/,"N$ 230,400 ",Toyota,Corolla Quest,1.6,NEW,N/A,N/A,Silver,Grey,Silver,4,Petrol,Sedan,10 km,1.6 l,Manual
22,https://www.namauto.com/cars/7170304-renault-clio-66k-w-turbo-authentique/,"N$ 230,617 ",Renault,Clio,66kW turbo Authentique,NEW,N/A,15.0 KPL,Red,Black,red,5,Petrol,Hatchback,1 km,0.9 l,Manual
23,https://www.namauto.com/cars/10392021-volkswagen-polo-vivo-1.6-highline-5-dr/,"N$ 231,000 ",Volkswagen,POLO VIVO,1.6 HIGHLINE (5DR),NEW,N/A,N/A,Red,N/A,N/A,5,Petrol,Hatchback,15 km,1.6 l,Manual
11,https://www.namauto.com/cars/10067469-nissan-navara-2.5-d-ci-se-4-x4/,"N$ 249,995 ",Nissan,Navara,2.5 dCi SE 4X4,USED,1,N/A,Silver,Black,Silver,4,Diesel,Bakkie Double Cab,"120,853 km",2.5 l,Manual
12,https://www.namauto.com/cars/10123188-volkswagen-tiguan-2.0-tdi-sprt-styl-4-mot-dsg/,"N$ 249,995 ",Volkswagen,Tiguan,2.0 TDi SPRT-STYL 4/MOT DSG,USED,1,N/A,Silver,Black,Silver,5,Diesel,SUV,"124,461 km",2 l,Automatic
13,https://www.namauto.com/cars/8986537-toyota-fortuner-3.0-d-4-d/,"N$ 250,000 ",Toyota,Fortuner,3.0D-4D,PTOUNGANA,1,N/A,White,Black,White,5,Diesel,SUV,"110,500 km",3 l,Manual
14,https://www.namauto.com/cars/9686409-nissan-x-trail-2.0-xe-t32/,"N$ 250,000 ",Nissan,X TRAIL,2.0 XE (T32),PREOWNED,1,N/A,White,Grey,White,5,Petrol,SUV,"68,500 km",2 l,Manual
15,https://www.namauto.com/cars/10208476-volkswagen-polo-1.4-comfortline/,POA ,Volkswagen,Polo,1.4 COMFORTLINE,NEW,N/A,N/A,White,Titanium - Grey,Candy - White,4,Petrol,Sedan,20 km,1.4 l,Manual
16,https://www.namauto.com/cars/10290706-volkswagen-polo-vivo-1.6-maxx-5-dr/,POA ,Volkswagen,POLO VIVO,1.6 MAXX (5DR),NEW,N/A,N/A,White,Grey,Pure - White,5,Petrol,Hatchback,10 km,1.6 l,Manual
17,https://www.namauto.com/cars/8220681-haval-h6-1.5-t-4x2-city/,"N$ 250,950 ",HAVAL,H6,1.5T 4x2 City,NEW,N/A,N/A,Grey,Black,Charcoal,N/A,Petrol,SUV,1 km,N/A,Manual
18,https://www.namauto.com/cars/7034601-nissan-np200-1.5d-ci-high/,"N$ 251,012 ",Nissan,NP200,1.5dCi HIGH,NEW,N/A,8.0 KPL,White,Black,White,2,Diesel,Pick Up,N/A,1.5 l,Manual
19,https://www.namauto.com/cars/7006143-toyota-avanza-1.3-sx/,"N$ 252,000 ",Toyota,AVANZA,1.3 SX,NEW,N/A,15.0 KPL,White,Black,Tusk White,5,Petrol,MPV,20 km,1.3 l,Manual
20,https://www.namauto.com/cars/7985594-renault-clio-iv-900-t-expression-5-dr-66-kw/,"N$ 253,617 ",Renault,Clio,IV 900 T EXPRESSION 5DR (66KW),NEW,N/A,14.0 KPL,Silver,BLACK,SILVER,5,Petrol,Hatchback,10 km,0.9 l,Manual
21,https://www.namauto.com/cars/10456326-volkswagen-polo-1.4-comfortline/,"N$ 253,715 ",Volkswagen,Polo,1.4 COMFORTLINE,NEW,N/A,N/A,White,black,white,4,N/A,Sedan,20 km,1.4 l,N/A
22,https://www.namauto.com/cars/7186213-renault-captur-blaze-5-dr-66-kw/,"N$ 253,743 ",Renault,Captur,BLAZE 5DR (66KW),NEW,N/A,15.0 KPL,Orange,Black and Grey,orange,5,Petrol,cross-over,1 km,0.9 l,Manual
23,https://www.namauto.com/cars/9314691-toyota-rav4-2.5-vx-at/,"N$ 254,900 ",Toyota,RAV4,2.5 VX AT,PREOWNED,N/A,N/A,Bronze,Cream,Avante Grade Bronze,5,Petrol,SUV,"72,500 km",2.5 l,Automatic
0,https://www.namauto.com/cars/10134872-hyundai-i20-1.2-motion/,"N$ 256,000 ",Hyundai,i20,1.2 MOTION,NEW,N/A,N/A,White,Black,White,5,Petrol,Hatchback,1 km,1.2 l,Manual
1,https://www.namauto.com/cars/10223441-volkswagen-polo-vivo-1.0-tsi-gt-5-dr/,"N$ 256,380 ",Volkswagen,POLO VIVO,1.0 TSI GT (5DR),NEW,N/A,N/A,Blue,N/A,blue,5,Petrol,Hatchback,N/A,1 l,Manual
2,https://www.namauto.com/cars/10396520-volkswagen-polo-1.0-tsi-trendline/,"N$ 257,000 ",Volkswagen,Polo,1.0 TSI TRENDLINE,NEW,N/A,N/A,Grey,N/A,N/A,5,Petrol,Hatchback,15 km,1 l,Manual
3,https://www.namauto.com/cars/10401295-volkswagen-polo-gp-1.6-comfortline/,"N$ 259,000 ",Volkswagen,Polo,GP 1.6 COMFORTLINE,NEW,N/A,N/A,Bronze,N/A,N/A,4,Petrol,Sedan,15 km,1.6 l,Manual
4,https://www.namauto.com/cars/7066866-toyota-hilux-2.0-vvt-i/,"N$ 259,600 ",Toyota,Hilux,2.0 VVT-i,NEW,N/A,N/A,Bronze,Black,Avant Garde Bronze Metallic,2,Petrol,Bakkie Single Cab,10 km,2 l,Manual
5,https://www.namauto.com/cars/7674689-toyota-hilux-2.0-vvti/,"N$ 259,600 ",Toyota,Hilux,2.0 VVTi,NEW,N/A,N/A,White,Grey,White,2,Petrol,Bakkie Single Cab,10 km,2 l,Manual
6,https://www.namauto.com/cars/7006176-toyota-avanza-1.5-sx/,"N$ 259,700 ",Toyota,AVANZA,1.5 SX,NEW,N/A,15.0 KPL,White,Black,Tusk White,5,Petrol,MPV,10 km,1.5 l,Manual
7,https://www.namauto.com/cars/7221774-renault-duster-1.6-expression-4x2/,"N$ 259,707 ",Renault,Duster,1.6 EXPRESSION 4x2,NEW,N/A,15.0 KPL,Bronze,Black,bronze,5,Petrol,SUV,1 km,1.6 l,Manual
8,https://www.namauto.com/cars/10321722-mercedes-benz-a-class-a-200-be-a-t/,"N$ 259,900 ",MERCEDES BENZ,A Class,A 200 BE A/T,10,1,N/A,Silver,Black,Silver,5,Petrol,Hatchback,"79,800 km",1.6 l,Automatic
9,https://www.namauto.com/cars/10067398-isuzu-kb-240i-le-4-x4/,"N$ 259,995 ",Isuzu,KB,240i LE 4X4,USED,1,N/A,White,Grey,White,4,Petrol,Bakkie Double Cab,"107,103 km",2.4 l,Manual
10,https://www.namauto.com/cars/10404979-hyundai-h100-2.6/,"N$ 259,995 ",Hyundai,H100,2.6,USED,1,N/A,White,Grey,White,2,Diesel,Chassis Cab,"10,004 km",2.6 l,Manual
11,https://www.namauto.com/cars/10405304-toyota-rav4-2.0-gx-a-t/,"N$ 259,995 ",Toyota,RAV4,2.0 GX A/T,USED,1,N/A,Grey,Black,Grey,5,Petrol,SUV,"75,883 km",2 l,CVT
12,https://www.namauto.com/cars/6985226-honda-jazz-comfort-5-door/,"N$ 260,000 ",Honda,Jazz,Comfort 5-Door,NEW,N/A,N/A,Red,Black,Rally Red,5,Petrol,Mini MPV,N/A,1.2 l,CVT
13,https://www.namauto.com/cars/6995182-honda-br-v-1.5-comfort/,"N$ 260,000 ",Honda,BR-V,1.5 COMFORT,NEW,N/A,N/A,White,Black,Orchid White Pearl,5,Petrol,SUV,N/A,1.5 l,Manual
14,https://www.namauto.com/cars/8050173-toyota-hilux-3.0-d-4-d-raider-4-x4-d-cab/,"N$ 260,000 ",Toyota,Hilux,3.0 D-4D RAIDER 4X4 D/CAB,USED,1,11.0 KPL,White,Grey,White,4,Diesel,Bakkie Double Cab,"180,000 km",3 l,Automatic
